,TMEDIA °C,TMIN °C,TMAX °C,PUNTORUGIADA °C,UMIDITA %,VISIBILITA km,VENTOMEDIA km/h,VENTOMAX km/h,RAFFICA km/h,PRESSIONESLM mb,PRESSIONEMEDIA mb,PIOGGIA mm
2020-01-01,5.202195755550688,0.17376411422481464,11.003131272101905,2.534920739296891,75.40034419385213,16.156783567963608,7.012758008524155,13.023607718282538,0.0,1028.9700203618577,0.0,0.0
2020-01-02,4.7748010255068065,0.1826404420862276,10.32597910916532,2.4653707052441227,78.05848303511945,15.880184341391447,6.966149055391643,12.185646176358617,0.0,1030.733348303512,0.0,0.0
2020-01-03,4.8850632316550895,0.5312842033882168,9.658314100123727,3.2314082278481013,81.53595817074331,16.13909030884172,5.948630972209003,10.975892559722087,0.0,1027.1185087917577,0.0,0.0
2020-01-04,6.1629597700172125,1.3811126675701957,11.354987058720367,3.776887285409003,79.97908289186289,16.473732030893082,6.768173921724864,13.554988821356671,0.0,1023.3799683727063,0.0,0.0
2020-01-05,6.5519245078110435,1.686218906268207,12.409042212427389,3.1727032890256446,68.84884102929523,17.870074707204143,9.782988569102814,18.61310817036209,0.0,1025.5676808501041,0.0,0.0
2020-01-06,4.553913657901526,0.6111510943333163,8.868185521649837,1.4506079002372,71.32959374177265,16.113383929627272,10.20376162516068,17.06678131683587,0.0,1028.268618915203,0.0,0.0
2020-01-07,2.628644891500904,-0.991382233273056,6.678627938517178,1.595275768535262,82.76700949367087,11.34937273960217,6.546535940325497,12.895767405063289,0.0,1025.8490336799277,0.0,0.0
2020-01-08,3.720756103074141,-0.4261132459312839,8.407719258589513,1.839229204339964,80.09233725135623,11.658482142857142,7.052299954792043,13.15458295660036,0.0,1029.015851039783,0.0,0.0
2020-01-09,4.261036392405064,-0.7159866636528031,10.393648282097649,2.6909584086799274,80.0418512658228,15.057125904159134,5.563262884267632,11.48074706148282,0.0,1026.887245705244,0.0,0.0
2020-01-10,5.58865280289331,0.608860759493671,10.563686708860759,3.4227056962025317,80.9049841772152,14.740867992766725,5.840528933092223,12.02756555153707,0.0,1024.3854091320072,0.0,0.0
2020-01-11,5.765920891174545,0.4712460310421742,12.098770964687805,3.1419980449026714,77.50942873273088,15.48469496036867,6.927192909066637,13.582113595316887,0.0,1026.4651853708979,0.0,0.0
2020-01-12,5.475364833308375,1.0303983818559308,10.500983894163387,2.9031960557525864,76.3655905772156,16.98894902908478,6.904597972357787,13.356112239078195,0.0,1026.6291523690911,0.0,0.0
2020-01-13,4.2906023960217,-0.24437726039783006,9.525259945750454,2.8577644665461115,81.42665009041593,14.289133137432186,5.486748417721518,10.431255650994576,0.0,1025.1876412748643,0.0,0.0
2020-01-14,4.30190438517179,-0.04794868896925858,8.684391952983725,3.1852961121157324,84.64183996383363,11.274892631103071,5.362878616636529,10.624293625678119,0.0,1025.3639523056058,0.0,0.0
2020-01-15,5.445100587703436,1.82439534358047,9.365788878842675,3.5080244122965643,83.82419755877034,10.344173824593128,5.280939195298372,10.627684222423149,0.0,1028.021954113924,0.0,0.0
2020-01-16,5.785742540687162,1.1114658679927667,10.511358499095842,3.508250452079566,81.6302554249548,12.006018309222426,6.509013336347198,12.178995253164553,0.0,1029.3047298824592,0.0,0.0
2020-01-17,5.8572558770343575,0.5567924954792043,10.92122513562387,3.320467902350814,79.33629068716094,14.379633815551536,6.579452983725137,12.371835443037975,0.0,1025.0809222423147,0.0,0.0
